Order_ID,Gender_Category,Product_Line,Product_Name,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,clothing_sizes,Shoe_Size,years,month
3986,Kids,Running,Air Zoom,1.0,3424.06,0.0,3424.06,2024/11/10,Retail,Mumbai,681.84,L,,2024.0,11.0
3987,Kids,Basketball,Zoom Freak,2.0,4656.28,0.0,9312.56,2024/08/18,Retail,Hyderabad,3908.61,L,,2024.0,8.0
3988,Kids,Lifestyle,Blazer Mid,4.0,7945.46,0.67,10488.01,2024/10/10,Online,Pune,3698.62,M,,2024.0,10.0
3989,Men,Training,Metcon 7,1.0,4020.5,0.0,4020.5,2024/10/20,Online,Bangalore,1005.26,L,,2024.0,10.0
3990,Kids,Basketball,Air Jordan,3.0,3285.52,0.0,9856.56,,Online,Kolkata,2974.82,,11.0,,
3991,Men,Training,ZoomX Invincible,1.0,5690.69,0.1,5121.62,2025/07/19,Online,Bangalore,97.51,,,2025.0,7.0
3992,Men,Lifestyle,Dunk Low,1.0,4431.62,0.0,4431.62,2025/01/13,Online,Pune,907.76,XL,,2025.0,1.0
3993,Kids,Lifestyle,Blazer Mid,1.0,9673.57,0.0,9673.57,2025/04/25,Retail,Hyderabad,1060.98,,7.0,2025.0,4.0
3994,Kids,Basketball,Air Jordan,4.0,3285.52,0.0,13142.08,2025/04/12,Retail,Bangalore,97.39,,,2025.0,4.0
3995,Men,Lifestyle,Air Force 1,1.0,6009.58,0.47,3185.08,,Online,Delhi,3242.46,,11.0,,
3996,Men,Running,React Infinity,2.0,3055.79,0.0,6111.58,,Online,Bangalore,2919.12,,,,
3997,Women,Lifestyle,Waffle One,4.0,5582.98,0.0,22331.92,2024/01/24,Retail,Hyderabad,484.62,M,,2024.0,1.0
3998,Men,Training,Flex Trainer,2.0,3270.23,0.0,6540.46,,Online,Delhi,2029.57,,,,
3999,Kids,Lifestyle,Blazer Mid,1.0,9673.57,0.27,7061.71,2024/09/16,Online,Kolkata,1484.61,,7.0,2024.0,9.0
4000,Women,Basketball,Air Jordan,1.0,9871.75,0.11,8785.86,2025/01/09,Retail,Kolkata,309.79,M,,2025.0,1.0
4001,Women,Basketball,Zoom Freak,1.0,7586.32,0.0,7586.32,,Online,Mumbai,2155.01,L,,,
4002,Kids,Soccer,Mercurial Superfly,1.0,6056.88,0.0,6056.88,2024/03/11,Retail,Mumbai,2114.03,M,,2024.0,3.0
4003,Men,Lifestyle,Air Force 1,33.0,7165.28,0.99,2364.54,2025/03/02,Retail,Mumbai,839.48,L,,2025.0,3.0
4004,Men,Basketball,Air Jordan,1.0,6235.71,0.06,5861.57,2025/04/14,Retail,Delhi,748.58,XL,,2025.0,4.0
4005,Kids,Training,Metcon 7,1.0,3730.58,0.0,3730.58,2024/11/30,Online,Delhi,1784.38,M,,2024.0,11.0
4006,Kids,Basketball,LeBron 20,2.0,3588.38,0.0,7176.76,,Retail,Kolkata,2617.0,,12.0,,
4007,Kids,Soccer,Premier III,2.0,2708.73,0.0,5417.46,2025/10/01,Retail,Pune,1746.06,XL,,2025.0,10.0
4008,Men,Basketball,LeBron 20,3.0,7737.27,0.07,21586.98,2023/12/15,Retail,Hyderabad,180.31,,9.0,2023.0,12.0
4009,Kids,Basketball,Zoom Freak,1.0,4656.28,0.0,4656.28,2024/03/30,Retail,Mumbai,737.91,M,,2024.0,3.0
2046,Men,Training,ZoomX Invincible,1.0,5091.2,0.0,5091.2,2025/10/07,Retail,Pune,1544.79,M,,2025.0,10.0
4011,Women,Running,Air Zoom,4.0,4909.56,0.0,19638.24,2025/07/04,Retail,Bangalore,2934.53,M,,2025.0,7.0
4012,Men,Basketball,Zoom Freak,2.0,5879.06,0.47,6231.8,2025/05/28,Retail,Hyderabad,2129.44,,,2025.0,5.0
4013,Women,Basketball,LeBron 20,2.0,3794.99,0.0,7589.98,2025/07/04,Online,Hyderabad,1398.9,,10.0,2025.0,7.0
4014,Kids,Running,Air Zoom,1.0,3424.06,0.0,3424.06,2024/08/04,Retail,Hyderabad,563.6,L,,2024.0,8.0
4015,Men,Lifestyle,Air Force 1,4.0,5505.76,0.0,22023.04,2025/07/05,Online,Bangalore,1194.93,L,,2025.0,7.0
2021,Kids,Lifestyle,Waffle One,1.0,4561.67,0.0,4561.67,2024/02/13,Online,Pune,1720.61,XL,,2024.0,2.0
4017,Kids,Training,Metcon 7,1.0,9229.7,0.0,9229.7,2025/03/20,Online,Mumbai,1178.1,XL,,2025.0,3.0
4018,Women,Lifestyle,Blazer Mid,1.0,6469.59,0.36,4140.54,,Retail,Mumbai,69.8,M,,,
4019,Women,Soccer,Tiempo Legend,1.0,4957.93,0.66,1685.7,2024/10/27,Online,Bangalore,171.8,,10.0,2024.0,10.0
4020,Women,Running,Pegasus Turbo,2.0,4052.25,0.0,8104.5,,Retail,Bangalore,3360.33,M,,,
4021,Women,Basketball,Kyrie Flytrap,1.0,7023.61,0.0,7023.61,,Online,Delhi,2199.3,,6.0,,
4022,Kids,Training,Metcon 7,1.0,5744.7,0.0,5744.7,2024/12/21,Online,Bangalore,2380.63,L,,2024.0,12.0
4023,Women,Running,Free RN,6.0,2376.12,0.76,3421.61,2024/11/28,Online,Hyderabad,1267.41,XL,,2024.0,11.0
4024,Men,Training,Metcon 7,1.0,4020.5,0.0,4020.5,2024/08/29,Retail,Bangalore,738.85,M,,2024.0,8.0
4025,Women,Basketball,Kyrie Flytrap,4.0,2265.37,0.0,9061.48,2024/06/25,Retail,Kolkata,2946.35,L,,2024.0,6.0
4026,Men,Basketball,Zoom Freak,68.0,3731.78,0.99,2537.61,2025/02/17,Online,Hyderabad,885.09,XL,,2025.0,2.0
4027,Men,Basketball,Air Jordan,1.0,8050.32,0.0,8050.32,,Retail,Delhi,3125.71,,,,
4028,Women,Running,Pegasus Turbo,3.0,8016.24,0.99,0.0,2025/12/01,Retail,Delhi,2568.4,,9.0,2025.0,12.0
4029,Kids,Training,Flex Trainer,2.0,4276.36,0.0,8552.72,2025/06/29,Retail,Bangalore,3231.16,XL,,2025.0,6.0
4030,Men,Lifestyle,Waffle One,1.0,5003.95,0.0,5003.95,2025/04/28,Online,Kolkata,1865.56,L,,2025.0,4.0
4031,Men,Soccer,Phantom GT,2.0,4272.26,0.83,1452.57,,Retail,Kolkata,1977.91,,,,
4032,Men,Running,Pegasus Turbo,1.0,4322.06,0.0,4322.06,,Retail,Pune,135.15,,10.0,,
4033,Men,Lifestyle,Blazer Mid,4.0,4398.68,0.27,12844.15,,Retail,Bangalore,3573.92,L,,,
2020,Men,Running,Air Zoom,2.0,5614.96,0.0,11229.92,2025/03/05,Online,Kolkata,671.98,,12.0,2025.0,3.0
4035,Women,Training,ZoomX Invincible,8.0,7978.89,0.87,8298.05,2025/11/01,Retail,Delhi,2738.44,L,,2025.0,11.0
4036,Men,Soccer,Mercurial Superfly,1.0,6196.01,0.07,5762.29,,Online,Mumbai,2718.34,M,,,
4037,Women,Basketball,LeBron 20,1.0,6970.47,0.74,1812.32,2023/08/08,Retail,Delhi,776.81,XL,,2023.0,8.0
4038,Kids,Running,Pegasus Turbo,1.0,5349.1,0.0,5349.1,2025/03/04,Retail,Pune,1724.16,,,2025.0,3.0
4039,Women,Lifestyle,Air Force 1,1.0,5103.01,0.0,5103.01,2024/06/12,Online,Delhi,134.82,L,,2024.0,6.0
2041,Men,Training,Metcon 7,2.0,4020.5,0.35,5226.65,2025/07/05,Online,Hyderabad,1727.5,,12.0,2025.0,7.0
4041,Men,Running,Pegasus Turbo,2.0,4322.06,0.0,8644.12,2024/09/09,Online,Mumbai,3221.72,,,2024.0,9.0
4042,Kids,Lifestyle,Air Force 1,1.0,2566.15,0.0,2566.15,,Online,Hyderabad,198.88,,9.0,,
4043,Kids,Running,Air Zoom,4.0,5235.22,0.51,10261.03,2025/05/28,Online,Hyderabad,3321.49,,,2025.0,5.0
4044,Women,Training,Flex Trainer,1.0,6687.28,0.0,6687.28,2024/08/07,Online,Pune,2636.12,,,2024.0,8.0
2003,Women,Soccer,Premier III,3.0,5172.14,0.56,6827.22,2024/08/03,Online,Kolkata,2353.41,L,,2024.0,8.0
4046,Women,Running,React Infinity,1.0,5140.99,0.0,5140.99,2025/02/20,Online,Pune,999.97,L,,2025.0,2.0
4047,Men,Running,Air Zoom,2.0,7143.23,0.0,14286.46,,Retail,Kolkata,56.56,,12.0,,
4048,Men,Running,Air Zoom,3.0,2342.93,0.0,7028.79,,Retail,Delhi,2239.79,M,,,
2046,Kids,Running,React Infinity,2.0,7557.71,0.71,4383.47,,Online,Delhi,63.74,,,,
4050,Women,Running,Pegasus Turbo,1.0,3750.77,0.0,3750.77,2025/02/27,Online,Bangalore,171.08,XL,,2025.0,2.0
4051,Kids,Training,Metcon 7,1.0,7986.76,0.0,7986.76,2024/10/11,Online,Hyderabad,944.54,,,2024.0,10.0
4052,Kids,Training,Flex Trainer,1.0,6952.66,0.0,6952.66,2025/01/19,Online,Hyderabad,1624.3,L,,2025.0,1.0
4053,Women,Soccer,Phantom GT,2.0,3883.92,0.0,7767.84,2025/02/03,Retail,Pune,21.13,,6.0,2025.0,2.0
4054,Women,Lifestyle,Waffle One,1.0,3394.38,0.75,848.6,2024/05/09,Online,Mumbai,401.5,,,2024.0,5.0
4055,Kids,Running,Air Zoom,1.0,8333.95,0.0,8333.95,,Online,Mumbai,3329.27,L,,,
4056,Kids,Running,Air Zoom,3.0,3424.06,0.0,10272.18,2024/12/13,Retail,Hyderabad,3732.77,,8.0,2024.0,12.0
4057,Kids,Basketball,Kyrie Flytrap,1.0,6436.11,0.0,6436.11,2023/09/22,Retail,Delhi,2575.38,M,,2023.0,9.0
4058,Kids,Basketball,Kyrie Flytrap,1.0,6436.11,0.34,4247.83,2024/11/13,Online,Delhi,153.9,L,,2024.0,11.0
4059,Kids,Basketball,Air Jordan,1.0,9700.41,0.99,0.0,2025/03/02,Retail,Delhi,1000.57,L,,2025.0,3.0
4060,Women,Soccer,Tiempo Legend,1.0,8655.46,0.9,865.55,2024/08/20,Online,Pune,3159.11,L,,2024.0,8.0
4061,Men,Basketball,Air Jordan,1.0,6235.71,0.0,6235.71,,Retail,Mumbai,2599.62,XL,,,
4062,Men,Basketball,Zoom Freak,1.0,9106.61,0.48,4735.44,2025/05/17,Online,Mumbai,505.51,M,,2025.0,5.0
4063,Kids,Lifestyle,Air Force 1,1.0,6066.5,0.38,3761.23,,Online,Mumbai,617.86,L,,,
4064,Men,Basketball,Air Jordan,4.0,6235.71,0.38,15464.56,2024/09/24,Retail,Hyderabad,587.63,L,,2024.0,9.0
4065,Women,Basketball,LeBron 20,1.0,7881.81,0.0,7881.81,2024/12/08,Online,Pune,1067.59,XL,,2024.0,12.0
4066,Kids,Running,React Infinity,4.0,6599.26,0.85,3959.56,2025/06/29,Retail,Bangalore,3344.47,L,,2025.0,6.0
4067,Men,Soccer,Mercurial Superfly,4.0,7408.31,0.0,29633.24,2025/05/17,Online,Bangalore,1974.4,M,,2025.0,5.0
4068,Men,Soccer,Tiempo Legend,1.0,2786.84,0.0,2786.84,,Online,Pune,1280.59,,10.0,,
2030,Women,Soccer,Premier III,1.0,9804.64,0.71,2843.35,2025/02/08,Online,Bangalore,635.57,L,,2025.0,2.0
4070,Kids,Basketball,Air Jordan,1.0,6966.16,0.24,5294.28,2024/10/23,Retail,Pune,2671.6,L,,2024.0,10.0
4071,Men,Lifestyle,Blazer Mid,1.0,7662.11,0.99,0.0,,Retail,Bangalore,1112.91,,,,
4072,Men,Soccer,Premier III,3.0,3493.04,0.0,10479.12,2025/05/20,Online,Pune,3542.88,,,2025.0,5.0
4073,Kids,Training,Flex Trainer,2.0,5732.59,0.0,11465.18,2024/11/30,Online,Kolkata,3353.3,M,,2024.0,11.0
4074,Kids,Basketball,LeBron 20,1.0,8673.78,0.0,8673.78,2024/03/28,Retail,Mumbai,286.0,L,,2024.0,3.0
4075,Kids,Running,Free RN,1.0,2010.07,0.0,2010.07,2025/05/30,Online,Delhi,2484.0,XL,,2025.0,5.0
4076,Kids,Basketball,LeBron 20,1.0,3588.38,0.33,2404.21,2025/04/03,Online,Kolkata,925.71,,,2025.0,4.0
4077,Men,Training,SuperRep Go,1.0,9261.43,0.0,9261.43,,Online,Mumbai,361.16,,,,
4078,Women,Lifestyle,Air Force 1,2.0,7312.38,0.56,6434.89,2025/01/01,Online,Mumbai,2742.28,,9.0,2025.0,1.0
4079,Kids,Lifestyle,Waffle One,75.0,7949.83,0.99,5962.37,2024/11/21,Retail,Delhi,2083.6,XL,,2024.0,11.0
4080,Kids,Training,Flex Trainer,1.0,8515.92,0.0,8515.92,2024/11/27,Retail,Hyderabad,255.47,,,2024.0,11.0
4081,Men,Lifestyle,Waffle One,1.0,4902.19,0.25,3676.64,,Retail,Bangalore,608.65,XL,,,
4082,Kids,Soccer,Mercurial Superfly,1.0,8233.64,0.0,8233.64,2025/04/07,Retail,Bangalore,3007.26,M,,2025.0,4.0
4083,Men,Training,Flex Trainer,1.0,8711.81,0.0,8711.81,2025/03/29,Online,Bangalore,773.05,L,,2025.0,3.0
4084,Kids,Running,Air Zoom,1.0,2108.04,0.0,2108.04,,Retail,Kolkata,1087.34,,7.0,,
4085,Men,Lifestyle,Dunk Low,4.0,6537.29,0.99,0.0,2025/01/21,Online,Bangalore,1897.69,L,,2025.0,1.0
4086,Women,Running,Air Zoom,3.0,4537.02,0.0,13611.06,2025/04/03,Online,Pune,195.0,XL,,2025.0,4.0
4087,Men,Basketball,LeBron 20,147.0,7660.41,0.99,11260.8,2024/03/13,Retail,Hyderabad,3939.54,,,2024.0,3.0
4088,Men,Training,Flex Trainer,2.0,5649.73,0.41,6666.68,2025/03/16,Retail,Mumbai,1548.1,M,,2025.0,3.0
4089,Women,Running,React Infinity,1.0,8136.39,0.0,8136.39,2025/02/15,Online,Bangalore,2854.02,,,2025.0,2.0
4090,Men,Lifestyle,Air Force 1,1.0,5109.51,0.0,5109.51,2025/06/26,Retail,Delhi,1164.28,L,,2025.0,6.0
4091,Kids,Running,Free RN,1.0,8331.85,0.0,8331.85,,Retail,Kolkata,1061.2,L,,,
4092,Women,Lifestyle,Air Force 1,1.0,9861.8,0.0,9861.8,2024/10/23,Online,Delhi,48.02,XL,,2024.0,10.0
4093,Women,Lifestyle,Waffle One,4.0,8888.58,0.0,35554.32,,Retail,Kolkata,2944.03,,11.0,,
4094,Kids,Soccer,Tiempo Legend,2.0,4094.79,0.0,8189.58,2025/05/18,Online,Hyderabad,2779.39,,9.0,2025.0,5.0
4095,Men,Running,Free RN,1.0,7129.09,0.0,7129.09,,Online,Pune,1993.16,XL,,,
4096,Women,Soccer,Phantom GT,3.0,3883.92,0.0,11651.76,2024/04/03,Online,Pune,3865.04,,8.0,2024.0,4.0
4097,Men,Basketball,Kyrie Flytrap,2.0,3443.1,0.0,6886.2,2024/09/17,Retail,Hyderabad,1928.88,XL,,2024.0,9.0
4098,Men,Lifestyle,Waffle One,1.0,5003.95,0.0,5003.95,2024/09/11,Retail,Bangalore,2371.45,L,,2024.0,9.0
4099,Women,Soccer,Tiempo Legend,1.0,8864.29,0.0,8864.29,2025/03/15,Online,Pune,3616.91,,,2025.0,3.0
4100,Men,Running,Pegasus Turbo,1.0,3315.29,0.0,3315.29,2024/03/19,Online,Delhi,1507.71,L,,2024.0,3.0
4101,Men,Soccer,Mercurial Superfly,1.0,6196.01,0.0,6196.01,2024/07/10,Retail,Delhi,3064.92,,,2024.0,7.0
4102,Men,Basketball,LeBron 20,1.0,7660.41,0.0,7660.41,2025/06/20,Retail,Mumbai,1310.35,,,2025.0,6.0
4103,Men,Lifestyle,Waffle One,2.0,2475.41,0.0,4950.82,,Retail,Hyderabad,2158.91,L,,,
4104,Kids,Basketball,Zoom Freak,2.0,4656.28,0.0,9312.56,2025/07/16,Online,Bangalore,3999.21,,11.0,2025.0,7.0
4105,Men,Running,Pegasus Turbo,2.0,3489.95,0.0,6979.9,2024/05/25,Retail,Bangalore,2093.87,XL,,2024.0,5.0
2030,Men,Soccer,Phantom GT,2.0,3998.0,0.0,7996.0,,Online,Bangalore,2911.5,,,,
4107,Kids,Running,React Infinity,2.0,7557.71,0.0,15115.42,2025/04/27,Retail,Hyderabad,779.19,L,,2025.0,4.0
4108,Kids,Running,Pegasus Turbo,2.0,2767.55,0.19,4483.43,2023/11/25,Online,Kolkata,1059.07,L,,2023.0,11.0
4109,Kids,Training,SuperRep Go,1.0,9731.83,0.0,9731.83,2024/11/29,Online,Mumbai,675.88,,12.0,2024.0,11.0
4110,Men,Training,Metcon 7,2.0,4020.5,0.41,4744.19,2024/08/26,Retail,Hyderabad,3387.91,M,,2024.0,8.0
4111,Women,Lifestyle,Waffle One,1.0,4934.05,0.83,838.79,2024/11/26,Retail,Bangalore,2377.84,L,,2024.0,11.0
4112,Women,Running,React Infinity,1.0,6254.85,0.0,6254.85,2025/04/22,Online,Delhi,2093.68,L,,2025.0,4.0
4113,Kids,Basketball,Zoom Freak,2.0,6435.66,0.99,0.0,2025/12/05,Online,Bangalore,3372.49,L,,2025.0,12.0
4114,Kids,Training,Metcon 7,4.0,4307.83,0.0,17231.32,2025/07/13,Retail,Bangalore,233.59,XL,,2025.0,7.0
4115,Men,Basketball,Air Jordan,1.0,4613.79,0.0,4613.79,2025/05/14,Retail,Delhi,758.5,M,,2025.0,5.0
4116,Women,Lifestyle,Air Force 1,1.0,3854.22,0.0,3854.22,2024/08/19,Online,Pune,43.41,,9.0,2024.0,8.0
4117,Women,Basketball,Zoom Freak,1.0,9501.67,0.51,4655.82,2024/10/03,Online,Hyderabad,266.4,M,,2024.0,10.0
4118,Kids,Basketball,LeBron 20,4.0,5355.64,0.0,21422.56,2025/05/21,Retail,Mumbai,538.94,XL,,2025.0,5.0
4119,Kids,Training,ZoomX Invincible,2.0,8849.62,0.69,5486.76,2024/08/25,Online,Mumbai,1451.15,M,,2024.0,8.0
4120,Women,Basketball,Zoom Freak,179.0,5075.22,0.99,9084.64,,Online,Delhi,3175.14,M,,,
4121,Kids,Training,ZoomX Invincible,41.0,2763.46,0.99,1133.02,2024/07/11,Retail,Bangalore,399.33,,6.0,2024.0,7.0
4122,Kids,Lifestyle,Dunk Low,1.0,6202.99,0.0,6202.99,2025/06/18,Retail,Mumbai,261.43,,11.0,2025.0,6.0
4123,Women,Running,Air Zoom,1.0,8184.99,0.0,8184.99,,Retail,Hyderabad,41.24,XL,,,
4124,Kids,Basketball,LeBron 20,1.0,3588.38,0.0,3588.38,2023/10/16,Online,Delhi,477.62,M,,2023.0,10.0
4125,Men,Soccer,Tiempo Legend,3.0,2786.84,0.0,8360.52,,Retail,Kolkata,2465.79,M,,,
4126,Women,Training,SuperRep Go,1.0,8577.75,0.0,8577.75,2025/07/20,Retail,Delhi,1345.61,,10.0,2025.0,7.0
4127,Women,Running,Free RN,1.0,4690.15,0.49,2391.98,2024/12/21,Online,Kolkata,1331.92,L,,2024.0,12.0
4128,Women,Lifestyle,Air Force 1,2.0,2566.91,0.08,4723.11,,Online,Mumbai,1529.46,,9.0,,
4129,Men,Running,Pegasus Turbo,1.0,3445.62,0.24,2618.67,2025/03/02,Retail,Kolkata,29.1,,,2025.0,3.0
4130,Men,Running,Air Zoom,1.0,2776.53,0.0,2776.53,,Online,Mumbai,140.84,XL,,,
4131,Women,Running,React Infinity,49.0,2081.15,0.9,10197.63,2024/11/16,Online,Bangalore,3544.31,L,,2024.0,11.0
4132,Women,Lifestyle,Dunk Low,1.0,5087.72,0.07,4731.58,2024/08/08,Online,Hyderabad,921.97,XL,,2024.0,8.0
4133,Men,Basketball,Air Jordan,3.0,4105.06,0.0,12315.18,2024/09/11,Online,Mumbai,1015.38,L,,2024.0,9.0
4134,Women,Training,ZoomX Invincible,1.0,7978.89,0.99,0.0,,Retail,Delhi,2535.71,,12.0,,
4135,Men,Training,SuperRep Go,2.0,3860.5,0.0,7721.0,2024/10/14,Retail,Delhi,1756.3,,,2024.0,10.0
4136,Kids,Lifestyle,Air Force 1,1.0,6066.5,0.0,6066.5,2024/11/16,Online,Delhi,105.03,,6.0,2024.0,11.0
4137,Women,Basketball,LeBron 20,3.0,2310.45,0.0,6931.35,2025/02/01,Retail,Hyderabad,2244.75,,,2025.0,2.0
4138,Kids,Running,Free RN,560.0,2010.07,0.99,11256.39,2025/07/13,Retail,Pune,3938.78,,,2025.0,7.0
4139,Women,Training,Flex Trainer,1.0,6465.53,0.0,6465.53,2024/12/31,Online,Kolkata,279.09,,,2024.0,12.0
4140,Women,Running,Air Zoom,1.0,5714.92,0.0,5714.92,2025/04/28,Online,Bangalore,3381.94,XL,,2025.0,4.0
4141,Men,Training,ZoomX Invincible,2.0,2406.03,0.0,4812.06,2024/12/21,Online,Bangalore,1504.9,,7.0,2024.0,12.0
4142,Kids,Training,Flex Trainer,1.0,2840.97,0.87,369.33,,Online,Bangalore,3836.65,L,,,
4143,Women,Running,React Infinity,1.0,8136.39,0.0,8136.39,2025/03/26,Retail,Delhi,3876.35,,,2025.0,3.0
4144,Men,Training,ZoomX Invincible,1.0,2335.82,0.0,2335.82,,Online,Bangalore,304.78,XL,,,
4145,Kids,Soccer,Tiempo Legend,2.0,5553.88,0.0,11107.76,,Retail,Delhi,285.95,M,,,
4146,Kids,Lifestyle,Blazer Mid,1.0,9673.57,0.0,9673.57,2023/08/27,Online,Mumbai,1217.01,,10.0,2023.0,8.0
4147,Men,Basketball,Zoom Freak,1.0,7659.09,0.0,7659.09,2024/11/26,Online,Delhi,106.35,L,,2024.0,11.0
4148,Kids,Soccer,Phantom GT,3.0,5943.25,0.0,17829.75,2025/07/18,Retail,Pune,900.4,,7.0,2025.0,7.0
4149,Women,Training,SuperRep Go,4.0,5716.52,0.0,22866.08,2024/09/14,Retail,Pune,274.76,,10.0,2024.0,9.0
4150,Men,Basketball,Zoom Freak,5.0,9106.61,0.81,8651.28,2024/12/17,Retail,Pune,3076.73,,11.0,2024.0,12.0
4151,Kids,Training,Metcon 7,1.0,7282.99,0.05,6918.84,2024/10/10,Retail,Kolkata,871.53,M,,2024.0,10.0
4152,Men,Basketball,Kyrie Flytrap,1.0,7561.85,0.0,7561.85,2024/08/07,Online,Mumbai,1011.99,XL,,2024.0,8.0
4153,Women,Running,Pegasus Turbo,2.0,8016.24,0.0,16032.48,2025/02/13,Retail,Kolkata,2255.74,,,2025.0,2.0
4154,Women,Soccer,Tiempo Legend,1.0,4957.93,0.0,4957.93,,Online,Bangalore,2963.38,L,,,
4155,Kids,Training,Flex Trainer,1.0,8736.2,0.94,524.17,,Retail,Bangalore,547.28,M,,,
4156,Men,Running,React Infinity,1.0,7417.67,0.0,7417.67,2024/05/20,Online,Mumbai,203.96,M,,2024.0,5.0
4157,Men,Basketball,Zoom Freak,3.0,9106.61,0.0,27319.83,2025/07/09,Retail,Delhi,699.76,XL,,2025.0,7.0
4158,Women,Lifestyle,Blazer Mid,1.0,7670.82,0.0,7670.82,2024/08/18,Online,Hyderabad,3155.41,L,,2024.0,8.0
4159,Women,Running,React Infinity,2.0,8683.8,0.0,17367.6,,Online,Delhi,3914.69,XL,,,
4160,Men,Lifestyle,Air Force 1,1.0,6148.9,0.0,6148.9,,Online,Delhi,2664.48,,,,
4161,Men,Running,Air Zoom,1.0,7143.23,0.4,4285.94,2025/04/16,Online,Kolkata,1864.83,L,,2025.0,4.0
4162,Men,Training,SuperRep Go,1.0,3782.59,0.0,3782.59,,Online,Pune,1401.88,XL,,,
4163,Men,Training,SuperRep Go,1.0,6819.78,0.0,6819.78,2024/09/12,Retail,Hyderabad,1942.39,L,,2024.0,9.0
4164,Men,Soccer,Tiempo Legend,1.0,2196.67,0.0,2196.67,2025/07/21,Online,Bangalore,1088.9,XL,,2025.0,7.0
4165,Women,Training,SuperRep Go,1.0,8577.75,0.26,6347.54,2024/11/20,Online,Bangalore,2194.38,XL,,2024.0,11.0
4166,Women,Soccer,Phantom GT,1.0,3883.92,0.0,3883.92,2025/05/03,Online,Delhi,512.77,,8.0,2025.0,5.0
4167,Men,Basketball,Kyrie Flytrap,1.0,3354.93,0.0,3354.93,,Retail,Hyderabad,3486.85,XL,,,
4168,Kids,Running,Free RN,4.0,2010.07,0.0,8040.28,2024/06/09,Retail,Mumbai,3282.84,,10.0,2024.0,6.0
4169,Men,Basketball,LeBron 20,1.0,8320.11,0.0,8320.11,,Retail,Delhi,3743.48,L,,,
4170,Men,Lifestyle,Blazer Mid,145.0,3297.7,0.99,4781.67,2024/08/15,Online,Bangalore,1678.19,XL,,2024.0,8.0
4171,Men,Running,React Infinity,1.0,9303.8,0.0,9303.8,2024/12/21,Retail,Delhi,1107.26,M,,2024.0,12.0
4172,Women,Soccer,Mercurial Superfly,1.0,4301.85,0.0,4301.85,2025/01/21,Retail,Bangalore,155.61,L,,2025.0,1.0
4173,Men,Soccer,Tiempo Legend,1.0,2786.84,0.0,2786.84,,Online,Hyderabad,835.46,M,,,
4174,Women,Soccer,Tiempo Legend,1.0,4957.93,0.0,4957.93,2025/08/03,Retail,Kolkata,869.37,XL,,2025.0,8.0
4175,Men,Basketball,Air Jordan,1.0,6235.71,0.0,6235.71,,Retail,Kolkata,2631.77,,,,
4176,Women,Training,ZoomX Invincible,1.0,7978.89,0.0,7978.89,2023/09/02,Retail,Hyderabad,2254.67,M,,2023.0,9.0
4177,Kids,Training,Metcon 7,1.0,5744.7,0.0,5744.7,,Online,Mumbai,203.62,M,,,
4178,Men,Basketball,Air Jordan,1.0,6235.71,0.0,6235.71,2024/08/26,Retail,Hyderabad,302.75,L,,2024.0,8.0
4179,Women,Running,React Infinity,1.0,6633.14,0.0,6633.14,2025/01/06,Retail,Mumbai,1048.63,XL,,2025.0,1.0
4180,Men,Running,Pegasus Turbo,1.0,4322.06,0.0,4322.06,2025/06/04,Retail,Kolkata,500.23,M,,2025.0,6.0
4181,Women,Running,Free RN,3.0,2149.28,0.0,6447.84,2025/04/05,Retail,Delhi,564.63,M,,2025.0,4.0
4182,Men,Lifestyle,Dunk Low,1.0,9335.57,0.0,9335.57,2024/02/12,Retail,Mumbai,1135.38,XL,,2024.0,2.0
4183,Men,Lifestyle,Air Force 1,2.0,8647.63,0.0,17295.26,2025/03/23,Retail,Pune,443.83,,11.0,2025.0,3.0
4184,Women,Basketball,LeBron 20,1.0,6970.47,0.0,6970.47,,Online,Bangalore,1788.65,,10.0,,
4185,Women,Training,ZoomX Invincible,3.0,7978.89,0.0,23936.67,2025/02/01,Online,Hyderabad,2562.05,,6.0,2025.0,2.0
4186,Men,Basketball,LeBron 20,1.0,9872.08,0.17,8193.83,2025/03/10,Online,Bangalore,409.77,XL,,2025.0,3.0
4187,Women,Training,Flex Trainer,13.0,5363.84,0.95,3486.5,,Retail,Hyderabad,1194.42,L,,,
2050,Kids,Soccer,Tiempo Legend,1.0,5553.88,0.0,5553.88,2023/09/30,Online,Pune,1182.9,,,2023.0,9.0
4189,Kids,Soccer,Phantom GT,28.0,9507.54,0.97,7986.33,,Retail,Hyderabad,2788.1,,9.0,,
2043,Men,Training,Flex Trainer,4.0,3270.23,0.12,11511.21,,Online,Pune,809.91,XL,,,
4191,Men,Running,React Infinity,1.0,3055.79,0.0,3055.79,2024/07/22,Online,Pune,671.86,M,,2024.0,7.0
4192,Men,Lifestyle,Waffle One,55.0,3339.95,0.99,1836.97,2025/05/26,Retail,Delhi,642.55,,,2025.0,5.0
4193,Kids,Basketball,Kyrie Flytrap,1.0,6436.11,0.0,6436.11,2024/04/12,Online,Mumbai,1192.66,XL,,2024.0,4.0
4194,Kids,Running,React Infinity,1.0,7557.71,0.0,7557.71,2024/10/28,Retail,Delhi,759.55,L,,2024.0,10.0
